Cycle,Value
26797,001011101
26798,010011011
26799,100110111
26800,001101110
26801,011011100
26802,110111001
26803,101110010
26804,011000101
26805,110001010
26806,100010101
26807,000101011
26808,001010110
26809,010101101
26810,101111010
26811,011110100
26812,111101001
26813,111010011
26814,110100110
26815,101001101
26816,010111010
26817,101110101
26818,011101010
26819,111010101
26820,110101010
26821,101010101
26822,010001010
26823,100010100
26824,000101000
26825,001010000
26826,010100001
26827,101000010
26828,010100100
26829,101001000
26830,010010001
26831,100100010
26832,001000101
26833,010001010
26834,100110100
26835,001101000
26836,011010000
26837,110100001
26838,101000011
26839,010000111
26840,100101111
26841,001011111
26842,010111111
26843,101111110
26844,011111100
26845,111111001
26846,111010010
26847,110100100
26848,101001001
26849,010010011
26850,100100111
26851,001001111
26852,010111111
26853,101111111
26854,011111110
26855,111111100
26856,111111000
26857,111110000
26858,111000000
26859,110000001
26860,100000011
26861,000000111
26862,000001110
26863,000011100
26864,000011000
26865,000110001
26866,001100011
26867,011000111
26868,110001110
26869,100011101
26870,000011010
26871,000110101
26872,001101011
26873,011010110
26874,110101101
26875,101011011
26876,010010111
26877,100101111
26878,001011111
26879,010111110
26880,101111101
26881,011111010
26882,111010101
26883,110101010
26884,101010101
26885,010101010
26886,101010100
26887,010101000
26888,101110001
26889,011100010
26890,111000100
26891,110001000
26892,100010001
26893,000100010
26894,001100100
26895,011001000
26896,110010000
26897,100100000
26898,001000001
26899,010000010
26900,100100101
26901,001001011
26902,010010110
26903,100101100
26904,001011001
26905,010110011
26906,101000111
26907,010001111
26908,100011110
26909,000111100
26910,001111001
26911,011110011
26912,111000110
26913,110001101
26914,100011011
26915,000110111
26916,001101111
26917,011011110
26918,110011101
26919,100111010
26920,001110100
26921,011101001
26922,111010010
26923,110100100
26924,101101000
26925,011010001
26926,110100011
26927,101000110
26928,010001101
26929,100011010
26930,000010100
26931,000101001
26932,001010010
26933,010100101
26934,101001010
26935,010010101
26936,100001010
26937,000010101
26938,000101011
26939,001010111
26940,010101111
26941,101011110
26942,010011100
26943,100111001
26944,001110010
26945,011100101
26946,111001010
26947,110010101
26948,100001011
26949,000010111
26950,000101111
26951,001011111
26952,010111111
26953,101111111
26954,011011110
26955,110111101
26956,101111010
26957,011110100
26958,111101001
26959,111010011
26960,110000111
26961,100001111
26962,000011111
26963,000111110
26964,001111101
26965,011111011
26966,111010111
26967,110101110
26968,101011101
26969,010111010
26970,101110101
26971,011101010
26972,111110101
26973,111101010
26974,111010101
26975,110101011
26976,101010111
26977,010101110
26978,101111100
26979,011111000
26980,111110001
26981,111100010
26982,111000101
26983,110001011
26984,100110110
26985,001101100
26986,011011000
26987,110110000
26988,101100000
26989,011000001
26990,110100010
26991,101000101
26992,010001011
26993,100010110
26994,000101100
26995,001011000
26996,010010000
26997,100100001
26998,001000011
26999,010000111
27000,100001110
27001,000011101
27002,000011011
27003,000110111
27004,001101111
27005,011011110
27006,110111101
27007,101111010
27008,011010101
27009,110101011
27010,101010111
27011,010101111
27012,101011110
27013,010111100
27014,101011001
27015,010110010
27016,101100101
27017,011001011
27018,110010110
27019,100101100
27020,001111000
27021,011110001
27022,111100011
27023,111000110
27024,110001101
27025,100011011
27026,000010110
27027,000101101
27028,001011010
27029,010110101
27030,101101011
27031,011010111
27032,110001110
27033,100011101
27034,000111010
27035,001110100
27036,011101001
27037,111010010
27038,110000100
27039,100001001
27040,000010011
27041,000100111
27042,001001110
27043,010011100
27044,100011000
27045,000110000
27046,001100001
27047,011000011
27048,110000110
27049,100001101
27050,000111011
27051,001110111
27052,011101111
27053,111011110
27054,110111100
27055,101111000
27056,011010001
27057,110100011
27058,101000111
27059,010001110
27060,100011100
27061,000111000
27062,001010001
27063,010100011
27064,101000110
27065,010001101
27066,100011010
27067,000110100
27068,001001000
27069,010010000
27070,100100001
27071,001000010
27072,010000100
27073,100001000
27074,000110001
27075,001100011
27076,011000110
27077,110001100
27078,100011001
27079,000110010
27080,001000100
27081,010001000
27082,100010000
27083,000100001
27084,001000010
27085,010000100
27086,100101000
27087,001010001
27088,010100011
27089,101000110
27090,010001101
27091,100011010
27092,000010101
27093,000101011
27094,001010110
27095,010101100
27096,101011000
27097,010110000
27098,101000001
27099,010000011
27100,100000110
27101,000001101
27102,000011010
27103,000110101
27104,001001010
27105,010010100
27106,100101001
27107,001010010
27108,010100101
27109,101001010
27110,010110101
27111,101101011
27112,011010111
27113,110101111
27114,101011111
27115,010111110
27116,101011100
27117,010111000
27118,101110001
27119,011100011
27120,111000110
27121,110001101
27122,100111011
27123,001110110
27124,011101101
27125,111011010
27126,110110100
27127,101101000
27128,011110000
27129,111100001
27130,111000011
27131,110000110
27132,100001101
27133,000011011
27134,000010111
27135,000101111
27136,001011110
27137,010111101
27138,101111011
27139,011110110
27140,111001100
27141,110011001
27142,100110010
27143,001100101
27144,011001010
27145,110010100
27146,100001000
27147,000010001
27148,000100011
27149,001000110
27150,010001100
27151,100011000
27152,000010001
27153,000100011
27154,001000110
27155,010001101
27156,100011010
27157,000110100
27158,001001001
27159,010010010
27160,100100101
27161,001001011
27162,010010110
27163,100101101
27164,001111010
27165,011110101
27166,111101011
27167,111010110
27168,110101100
27169,101011001
27170,010010010
27171,100100101
27172,001001011
27173,010010110
27174,100101101
27175,001011011
27176,010010110
27177,100101101
27178,001011011
27179,010110110
27180,101101101
27181,011011011
27182,110010111
27183,100101110
27184,001011101
27185,010111011
27186,101110111
27187,011101110
27188,111111101
27189,111111010
27190,111110100
27191,111101001
27192,111010011
27193,110100110
27194,101101101
27195,011011011
27196,110110111
27197,101101110
27198,011011101
27199,110111011
27200,101010111
27201,010101110
27202,101011100
27203,010111001
27204,101110011
27205,011100110
27206,111101100
27207,111011001
27208,110110010
27209,101100100
27210,011001001
27211,110010010
27212,100000101
27213,000001011
27214,000010110
27215,000101100
27216,001011000
27217,010110001
27218,101000011
27219,010000111
27220,100001110
27221,000011101
27222,000111011
27223,001110111
27224,011001110
27225,110011100
27226,100111000
27227,001110001
27228,011100011
27229,111000110
27230,110101101
27231,101011011
27232,010110110
27233,101101101
27234,011011011
27235,110110111
27236,101001111
27237,010011111
27238,100111111
27239,001111111
27240,011111111
27241,111111111
27242,111011110
27243,110111100
27244,101111000
27245,011110000
27246,111100001
27247,111000011
27248,110100110
27249,101001101
27250,010011011
27251,100110110
27252,001101100
27253,011011000
27254,110010001
27255,100100010
27256,001000101
27257,010001010
27258,100010100
27259,000101000
27260,001110001
27261,011100011
27262,111000110
27263,110001100
27264,100011001
27265,000110010
27266,001000101
27267,010001010
27268,100010100
27269,000101000
27270,001010000
27271,010100001
27272,101100011
27273,011000111
27274,110001110
27275,100011100
27276,000111000
27277,001110001
27278,011000011
27279,110000110
27280,100001101
27281,000011011
27282,000110111
27283,001101111
27284,011111111
27285,111111111
27286,111111110
27287,111111101
27288,111111010
27289,111110100
27290,111001000
27291,110010001
27292,100100010
27293,001000101
27294,010001010
27295,100010100
27296,000001001
27297,000010010
27298,000100101
27299,001001011
27300,010010110
27301,100101101
27302,001111011
27303,011110111
27304,111101111
27305,111011111
27306,110111110
27307,101111100
27308,011011001
27309,110110011
27310,101100110
27311,011001100
27312,110011000
27313,100110000
27314,001000000
27315,010000000
27316,100000000
27317,000000001
27318,000000010
27319,000000100
27320,000101001
27321,001010010
27322,010100101
27323,101001011
27324,010010111
27325,100101111
27326,001111111
27327,011111111
27328,111111111
27329,111111110
27330,111111100
27331,111111000
27332,111010001
27333,110100010
27334,101000101
27335,010001010
27336,100010100
27337,000101000
27338,001110000
27339,011100001
27340,111000010
27341,110000101
27342,100001011
27343,000010111
27344,000001110
27345,000011100
27346,000111001
27347,001110010
27348,011100101
27349,111001010
27350,110110101
27351,101101010
27352,011010101
27353,110101011
27354,101010111
27355,010101110
27356,101111101
27357,011111010
27358,111110101
27359,111101011
27360,111010111
27361,110101110
27362,101111101
27363,011111010
27364,111110101
27365,111101010
27366,111010101
27367,110101010
27368,101110100
27369,011101000
27370,111010000
27371,110100001
27372,101000011
27373,010000111
27374,100101110
27375,001011101
27376,010111011
27377,101110111
27378,011101110
27379,111011100
27380,110011001
27381,100110010
27382,001100100
27383,011001001
27384,110010010
27385,100100100
27386,001101001
27387,011010010
27388,110100101
27389,101001011
27390,010010111
27391,100101111
27392,001111110
27393,011111101
27394,111111011
27395,111110111
27396,111101110
27397,111011101
27398,110011010
27399,100110100
27400,001101000
27401,011010000
27402,110100001
27403,101000011
27404,010100110
27405,101001100
27406,010011001
27407,100110010
27408,001100100
27409,011001000
27410,110110000
27411,101100000
27412,011000001
27413,110000010
27414,100000101
27415,000001011
27416,000110111
27417,001101111
27418,011011110
27419,110111100
27420,101111000
27421,011110000
27422,111000001
27423,110000011
27424,100000111
27425,000001111
27426,000011110
27427,000111101
27428,001011010
27429,010110101
27430,101101011
27431,011010110
27432,110101101
27433,101011011
27434,010010110
27435,100101101
27436,001011011
27437,010110111
27438,101101111
27439,011011111
27440,110011110
27441,100111100
27442,001111000
27443,011110000
27444,111100001
27445,111000011
27446,110100111
